            Date Decred - Tweets
559   2011/07/14  4.031         
560   2011/07/15  2.902         
561   2011/07/16  2.837         
562   2011/07/17  2.607         
563   2011/07/18  3.162         
564   2011/07/19  2.997         
565   2011/07/20  3.217         
566   2011/07/21  2.63          
567   2011/07/22  2.53          
568   2011/07/23  2.459         
569   2011/07/24  2.76          
570   2011/07/25  2.364         
571   2011/07/26  2.707         
572   2011/07/27  2.565         
573   2011/07/28  2.429         
574   2011/07/29  2.353         
575   2011/07/30  2.453         
576   2011/07/31  2.548         
577   2011/08/01  2.565         
578   2011/08/02  2.992         
579   2011/08/03  2.802         
580   2011/08/04  2.945         
581   2011/08/05  3.23          
582   2011/08/06  2.945         
583   2011/08/07  3.372         
584   2011/08/08  2.707         
585   2011/08/09  2.517         
586   2011/08/10  2.66          
587   2011/08/11  1.9           
588   2011/08/12  2.042         
589   2011/08/13  2.042         
590   2011/08/14  2.612         
591   2011/08/15  2.232         
592   2011/08/16  2.185         
593   2011/08/17  2.992         
594   2011/08/18  3.04          
595   2011/08/19  2.09          
596   2011/08/20  2.137         
597   2011/08/21  3.087         
598   2011/08/22  2.042         
599   2011/08/23  2.565         
600   2011/08/24  3.42          
601   2011/08/25  2.517         
602   2011/08/26  1.947         
603   2011/08/27  2.47          
604   2011/08/28  2.09          
605   2011/08/29  1.852         
606   2011/08/30  1.9           
607   2011/08/31  1.805         
608   2011/09/01  1.9           
609   2011/09/02  1.995         
610   2011/09/03  1.805         
611   2011/09/04  2.375         
612   2011/09/05  1.852         
613   2011/09/06  2.612         
614   2011/09/07  1.615         
615   2011/09/08  2.09          
616   2011/09/09  2.66          
617   2011/09/10  2.327         
618   2011/09/11  2.47          
619   2011/09/12  1.14          
620   2011/09/13  1.615         
621   2011/09/14  1.52          
622   2011/09/15  1.472         
623   2011/09/16  1.662         
624   2011/09/17  1.282         
625   2011/09/18  1.947         
626   2011/09/19  1.615         
627   2011/09/20  1.472         
628   2011/09/21  1.377         
629   2011/09/22  1.567         
630   2011/09/23  1.472         
631   2011/09/24  1.71          
632   2011/09/25  1.425         
633   2011/09/26  1.52          
634   2011/09/27  1.282         
635   2011/09/28  0.902         
636   2011/09/29  1.14          
637   2011/09/30  1.71          
638   2011/10/01  1.464         
639   2011/10/02  1.396         
640   2011/10/03  1.196         
641   2011/10/04  1.681         
642   2011/10/05  1.41          
643   2011/10/06  1.308         
644   2011/10/07  1.193         
645   2011/10/08  1.786         
646   2011/10/09  1.711         
647   2011/10/10  1.484         
648   2011/10/11  1.213         
649   2011/10/12  1.511         
650   2011/10/13  1.467         
651   2011/10/14  1.305         
652   2011/10/15  1.186         
653   2011/10/16  1.051         
654   2011/10/17  1.281         
655   2011/10/18  1.637         
656   2011/10/19  1.616         
657   2011/10/20  1.298         
658   2011/10/21  0.942         
659   2011/10/22  1.115         
660   2011/10/23  1.091         
661   2011/10/24  1.447         
662   2011/10/25  1.139         
663   2011/10/26  1.067         
664   2011/10/27  0.806         
665   2011/10/28  0.956         
666   2011/10/29  0.854         
667   2011/10/30  0.942         
668   2011/10/31  0.962         
669   2011/11/01  1.95          
670   2011/11/02  1.34          
671   2011/11/03  1.178         
672   2011/11/04  1.015         
673   2011/11/05  0.894         
674   2011/11/06  0.772         
675   2011/11/07  1.056         
676   2011/11/08  0.772         
677   2011/11/09  0.894         
678   2011/11/10  0.934         
679   2011/11/11  0.812         
680   2011/11/12  0.812         
681   2011/11/13  0.772         
682   2011/11/14  1.097         
683   2011/11/15  0.812         
684   2011/11/16  0.812         
685   2011/11/17  0.69          
686   2011/11/18  0.934         
687   2011/11/19  0.975         
688   2011/11/20  0.975         
689   2011/11/21  0.69          
690   2011/11/22  0.528         
691   2011/11/23  0.731         
692   2011/11/24  0.812         
693   2011/11/25  0.853         
694   2011/11/26  0.975         
695   2011/11/27  0.853         
696   2011/11/28  1.056         
697   2011/11/29  1.056         
698   2011/11/30  0.812         
699   2011/12/01  0.894         
700   2011/12/02  1.097         
701   2011/12/03  1.097         
702   2011/12/04  0.853         
703   2011/12/05  0.853         
704   2011/12/06  0.609         
705   2011/12/07  0.812         
706   2011/12/08  0.772         
707   2011/12/09  0.812         
708   2011/12/10  0.609         
709   2011/12/11  1.015         
710   2011/12/12  0.812         
711   2011/12/13  0.487         
712   2011/12/14  0.609         
713   2011/12/15  0.853         
714   2011/12/16  0.69          
715   2011/12/17  0.731         
716   2011/12/18  0.772         
717   2011/12/19  0.69          
718   2011/12/20  0.772         
719   2011/12/21  0.934         
720   2011/12/22  0.853         
721   2011/12/23  1.015         
722   2011/12/24  0.731         
723   2011/12/25  0.934         
724   2011/12/26  0.731         
725   2011/12/27  1.056         
726   2011/12/28  0.934         
727   2011/12/29  0.934         
728   2011/12/30  0.69          
729   2011/12/31  0.934         
730   2012/01/01  1             
731   2012/01/02  1.089         
732   2012/01/03  1.13          
733   2012/01/04  0.926         
734   2012/01/05  1.29          
735   2012/01/06  1.31          
736   2012/01/07  1.068         
737   2012/01/08  1.27          
738   2012/01/09  1.37          
739   2012/01/10  1.25          
740   2012/01/11  1.248         
741   2012/01/12  1.149         
742   2012/01/13  0.987         
743   2012/01/14  0.766         
744   2012/01/15  0.886         
745   2012/01/16  4.031         
746   2012/01/17  2.177         
747   2012/01/18  1.432         
748   2012/01/19  1.349         
749   2012/01/20  1.209         
750   2012/01/21  1.43          
751   2012/01/22  1.129         
752   2012/01/23  1.17          
753   2012/01/24  0.907         
754   2012/01/25  1.167         
755   2012/01/26  1.028         
756   2012/01/27  1.108         
757   2012/01/28  1.27          
758   2012/01/29  1.129         
759   2012/01/30  1.109         
760   2012/01/31  1.089         
761   2012/02/01  1.12          
762   2012/02/02  1             
763   2012/02/03  1.4           
764   2012/02/04  1.2           
765   2012/02/05  1.2           
766   2012/02/06  1             
767   2012/02/07  1.12          
768   2012/02/08  1.08          
769   2012/02/09  1.04          
770   2012/02/10  1.2           
771   2012/02/11  0.96          
772   2012/02/12  0.92          
773   2012/02/13  0.92          
774   2012/02/14  0.92          
775   2012/02/15  1.2           
776   2012/02/16  1.16          
777   2012/02/17  0.96          
778   2012/02/18  0.92          
779   2012/02/19  1             
780   2012/02/20  0.84          
781   2012/02/21  0.84          
782   2012/02/22  0.96          
783   2012/02/23  0.84          
784   2012/02/24  0.8           
785   2012/02/25  0.8           
786   2012/02/26  0.84          
787   2012/02/27  0.88          
788   2012/02/28  0.88          
789   2012/02/29  0.96          
790   2012/03/01  0.88          
791   2012/03/02  1.24          
792   2012/03/03  1.32          
793   2012/03/04  0.96          
794   2012/03/05  0.8           
795   2012/03/06  1             
796   2012/03/07  0.68          
797   2012/03/08  0.8           
798   2012/03/09  0.84          
799   2012/03/10  0.84          
800   2012/03/11  0.8           
801   2012/03/12  0.68          
802   2012/03/13  1             
803   2012/03/14  0.92          
804   2012/03/15  0.8           
805   2012/03/16  0.72          
806   2012/03/17  0.88          
807   2012/03/18  0.84          
808   2012/03/19  0.72          
809   2012/03/20  1.04          
810   2012/03/21  0.8           
811   2012/03/22  1.12          
812   2012/03/23  0.8           
813   2012/03/24  1             
814   2012/03/25  0.76          
815   2012/03/26  0.88          
816   2012/03/27  0.8           
817   2012/03/28  1.08          
818   2012/03/29  0.76          
819   2012/03/30  0.64          
820   2012/03/31  1.12          
821   2012/04/01  0.803         
822   2012/04/02  1.472         
823   2012/04/03  1.334         
824   2012/04/04  1.277         
825   2012/04/05  1.095         
826   2012/04/06  0.922         
827   2012/04/07  1.08          
828   2012/04/08  1.017         
829   2012/04/09  0.58          
830   2012/04/10  1.101         
831   2012/04/11  1.007         
832   2012/04/12  1.021         
833   2012/04/13  1.171         
